GEOID,Submarket
12009064124,Melbourne
12095014608,Metro West
12095014609,Metro West
12095014908,Metro West
12095014909,Metro West
12009065124,Palm Bay
12009071339,Palm Bay
12095016510,University Park
12095016723,Stoneybrook
12095016724,Stoneybrook
12009064602,Melbourne
12009068502,Melbourne
12009064702,Melbourne
12009071347,Palm Bay
12009065025,Palm Bay
12009069906,Melbourne
12009060103,Titusville
12009069903,Titusville
12009071353,Melbourne
12009071343,Palm Bay
12009071602,Melbourne
12009062111,Melbourne
12009064123,Melbourne
12095017012,Hunter's Creek
12095017015,Hunter's Creek
12095013405,Edgewood Park
12095013607,Orlando - Vista Park
12009071335,Palm Bay
12009060700,Titusville
12009066600,Melbourne
12095990000,Apopka
12095016743,Stoneybrook
12095017119,Winter Garden
12095017302,Winter Garden
12095017022,Lake Bryan
12095014202,Belle Isle
12095014201,Belle Isle
12095017018,Hunter's Creek
12095016607,Eastern Orange County
12095016604,Eastern Orange County
12095016746,Stoneybrook
12095016513,University Park
12095016605,Eastern Orange County
12095016740,Stoneybrook
12095017024,Lake Bryan
12095016811,Hunter's Creek
12095010202,Orlando - Downtown
12095018901,Orlando - Downtown
12095018202,Orlando - Colonial Town
12095017021,Hunter's Creek
12095016808,Hunter's Creek
12095016741,Stoneybrook
12097042300,East Kissimme
12097042100,West Kissimme
12097041700,West Kissimme
12097043400,St Cloud
12097043700,Osceola County - North
12097042800,Fish Lake
12097043600,Fish Lake
12097043100,Fish Lake
12097041600,East Kissimme
12097041900,East Kissimme
12097043500,St Cloud
12097042000,West Kissimme
12097041800,East Kissimme
12097042500,Fish Lake
12097042400,Fish Lake
12095017117,Winter Garden
12095018902,Orlando - Downtown
12095017110,Orange Lake
12095015203,Lockhart
12095016736,Orlando - Southeast
12095010201,Orlando - Downtown
12095017114,Lake Buena Vista
12095016737,Eastern Orange County
12095017301,Winter Garden
12095017020,Hunter's Creek
12095016606,Eastern Orange County
12095017111,Orange Lake
12095018203,Orlando - Colonial Town
12119911402,The Villages
12119911704,The Villages
12119911703,Wildwood
12119980100,Sumterville
12119910702,Sumterville
12119910701,Sumterville
12119911201,The Villages
12119911203,Wildwood
12119911401,The Villages
12119911205,The Villages
12119911207,The Villages
12119911206,The Villages
12095016413,Winter Park - East
12095016909,Oak Ridge
12095016755,Orlando - Vista Park
12095014814,Lake Buena Vista
12095016754,Orlando - Vista Park
12095017121,Lake Buena Vista
12095017809,Apopka
12095017026,Lake Bryan
12095013507,Orlando - Vista Park
12095016751,Stoneybrook
12095014815,Lake Buena Vista
12069031107,Outlying Lake County
12069030112,Mt Dora
12069030109,Mt Dora
12069031105,Outlying Lake County
12069030211,Mt Dora
12069030111,Mt Dora
12069030507,Leesburg
12069030506,Leesburg
12069030505,Leesburg
12069031104,Outlying Lake County
12069031313,Clermont
12069031315,Clermont
12069031322,Clermont
12119910500,Sumterville
12009069904,Titusville
12009064130,Melbourne
12009064129,Melbourne
12009065238,Palm Bay
12009060301,Titusville
12009060302,Titusville
12009060104,Titusville
12009060202,Titusville
12009065239,Palm Bay
12009071346,Palm Bay
12009065131,Palm Bay
12009065128,Palm Bay
12009069907,Melbourne
12119911204,Wildwood
12009065129,Palm Bay
12117021311,Oviedo
12095016804,Hunter's Creek
12095012303,Apopka
12095011000,Orlando - Colonial Town
12095014601,Orlando - Holden Heights
12095012403,Orlando - Rosemont
12095017902,Apopka
12095017006,Hunter's Creek
12095016200,Winter Park - East
12095014807,Metro West
12095015501,Maitland
12095017001,Orlando - Florida Center
12095016509,University Park
12095017600,Apopka
12095011600,Orlando - Holden Heights
12095016407,Winter Park - East
12095016409,Goldenrod
12095016411,Goldenrod
12095011701,Orlando - Holden Heights
12095014000,Orlando - Edgewood
12095014811,Lake Buena Vista
12095014809,Lake Buena Vista
12095012500,Lockhart
12095012800,Orlando - Colonial Town
12095017805,Apopka
12095011702,Orlando - Holden Heights
12095017503,Apopka
12095016802,Orlando - Southeast
12095012304,Orlando - Rosemont
12095016412,Goldenrod
12095015702,Maitland
12095011300,Orlando - Edgewood
12095014812,Lake Buena Vista
12095015105,Apopka
12095016713,Stoneybrook
12095017702,Apopka
12095013803,Conway
12095013300,Orlando - Azalea Park
12095012100,Orlando - Pine Hills
12095013505,Edgewood Park
12095013604,Conway
12095012307,Orlando - Rosemont
12095016803,Hunter's Creek
12095012306,Orlando - Rosemont
12095013403,Edgewood Park
12095013402,Edgewood Park
12095011100,Orlando - Azalea Park
12095013605,Conway
12095013801,Orlando - Edgewood
12095012305,Orlando - Rosemont
12095013802,Orlando - Edgewood
12095012900,Orlando - Colonial Town
12095010400,Orlando - Holden Heights
12095010500,Orlando - Downtown
12095013603,Orlando - Azalea Park
12095018700,Orlando - Pine Hills
12095010802,Orlando - Colonial Town
12095012201,Metro West
12095012202,Orlando - Pine Hills
12095012000,Orlando - Pine Hills
12095017703,Apopka
12095014100,Belle Isle
12095013900,Orlando - Edgewood
12095015202,Lockhart
12095017504,Apopka
12095012402,Orlando - Rosemont
12095012600,Orlando - North Orange
12095014906,Ocoee
12095014804,Ocoee
12095015001,Ocoee
12095011200,Orlando - Azalea Park
12095010300,Orlando - Downtown
12095016100,Winter Park - West
12095013503,Edgewood Park
12117020905,Sanford
12117020904,Sanford
12117021507,Longwood
12117021205,Outlying Seminole County
12117021206,Outlying Seminole County
12117022006,Altamonte Springs
12117020707,Woodruff Springs
12117020601,Sanford
12117020706,Woodruff Springs
12117021617,Weathersfield
12117022007,Altamonte Springs
12117020602,Sanford
12119911302,Wildwood
12095012701,Orlando - North Orange
12095015106,Orlando - Rosemont
12095014400,Orlando - Edgewood
12117020901,Sanford
12117020902,Sanford
12117021312,Oviedo
12117021401,Longwood
12117021504,Altamonte Springs
12117021505,Altamonte Springs
12117021506,Lake Mary
12117021604,Forest City
12117021606,Forest City
12117021608,Weathersfield
12117021611,Forest City
12117021612,Forest City
12117021613,Weathersfield
12117021614,Weathersfield
12117021704,Forest City
12117021706,Weathersfield
12117021803,Altamonte Springs
12117021901,Altamonte Springs
12117021902,Altamonte Springs
12117022001,Altamonte Springs
12117022004,Red Bug Lake
12117022106,Red Bug Lake
12117022201,Winter Park - East
12117020806,Sanford
12117022207,Red Bug Lake
12117020807,Sanford
12117020808,Lake Mary
12117020810,Lake Mary
12095014805,Metro West
12095014302,Belle Isle
12095014502,Oak Ridge
12095016301,Winter Park - East
12097042702,Fish Lake
12095014503,Oak Ridge
12095016728,Stoneybrook
12095017013,Hunter's Creek
12095016001,Winter Park - West
12095014806,Metro West
12095014810,Lake Buena Vista
12117021306,Longwood
12117021100,Sanford
12117022101,Longwood
12095014813,Lake Buena Vista
12095016002,Winter Park - West
12095016406,Winter Park - East
12095014904,Metro West
12095016302,Winter Park - East
12095016402,Orlando - Colonial Town
12095014605,Orlando - Holden Heights
12095015002,Ocoee
12095015003,Ocoee
12095015103,Lockhart
12095015104,Lockhart
12095015300,Lockhart
12095014607,Orlando - Florida Center North
12095015601,Maitland
12095014606,Orlando - Florida Center North
12095014701,Metro West
12095014702,Metro West
12119911500,Wildwood
12119980000,Sumterville
12095014703,Metro West
12095016408,Winter Park - East
12095015602,Maitland
12117022206,Red Bug Lake
12117021403,Longwood
12117022104,Red Bug Lake
12117021705,Weathersfield
12117021000,Sanford
12117021802,Altamonte Springs
12117020803,Lake Mary
12117021609,Lake Mary
12117022205,Red Bug Lake
12117021307,Red Bug Lake
12117021404,Longwood
12117021201,Outlying Seminole County
12095015701,Maitland
12095015801,Winter Park - West
12095015802,Maitland
12095015901,Winter Park - West
12069030305,Leesburg
12069030803,Mt Dora
12069030209,Mt Dora
12095014301,Orlando - Edgewood
12095016709,Edgewood Park
12069030204,Mt Dora
12117020202,Sanford
12117020301,Sanford
12117020302,Sanford
12117020401,Sanford
12117020402,Sanford
12069030208,Mt Dora
12069030410,Leesburg
12117022002,Altamonte Springs
12117020703,Lake Mary
12097043301,Osceola County - North
12097040901,West Kissimme
12097043203,St Cloud
12117022105,Red Bug Lake
12105012405,Celebration
12119911000,Sumterville
12097042701,Fish Lake
12095016716,Edgewood Park
12117020500,Sanford
12117020704,Lake Mary
12117020705,Lake Mary
12095016710,Edgewood Park
12097043205,St Cloud
12095016717,Stoneybrook
12095016714,Edgewood Park
12119910800,The Villages
12119910602,Sumterville
12119911702,The Villages
12119910100,Wildwood
12119911301,Wildwood
12117020101,Sanford
12095013511,Orlando - Vista Park
12095017901,Apopka
12095018100,Ocoee
12095018400,Orlando - Colonial Town
12095018500,Orlando - Edgewood
12009062800,Melbourne
12009064302,Melbourne
12009065022,Palm Bay
12069031103,Outlying Lake County
12069030302,Leesburg
12069030102,Mt Dora
12069030203,Mt Dora
12069031301,Outlying Lake County
12069030306,Leesburg
12097042601,Fish Lake
12009060400,Titusville
12009062600,Melbourne
12069030308,Leesburg
12009062900,Melbourne
12009063102,Melbourne
12009064301,Melbourne
12009063000,Melbourne
12009064400,Melbourne
12009064500,Melbourne
12009064901,Palm Bay
12009064902,Palm Bay
12009065001,Palm Bay
12009065123,Palm Bay
12009065201,Palm Bay
12009065202,Palm Bay
12009066101,Palm Bay
12069030108,Mt Dora
12069030405,Leesburg
12069030106,Mt Dora
12069030206,Mt Dora
12069030601,Leesburg
12069030602,Leesburg
12069030701,Leesburg
12009066400,Melbourne
12009066500,Melbourne
12069030702,Leesburg
12009066700,Melbourne
12009066900,Melbourne
12069031202,Outlying Lake County
12009069100,Melbourne
12009069200,Melbourne
12009069700,Melbourne
12009069801,Melbourne
12009069300,Melbourne
12009060500,Titusville
12009060600,Titusville
12009065231,Palm Bay
12009069802,Melbourne
12009062500,Melbourne
12009066800,Melbourne
12009061100,Titusville
12009064102,Melbourne
12097040801,Celebration
12009064127,Melbourne
12009064128,Melbourne
12009061201,Titusville
12009063104,Melbourne
12009064601,Melbourne
12009066104,Palm Bay
12009065236,Palm Bay
12009980000,Titusville
12009071100,Titusville
12009062302,Melbourne
12117020102,Sanford
12117020201,Sanford
12095017808,Apopka
12095017011,Hunter's Creek
12095016902,Oak Ridge
12095016904,Oak Ridge
12095017004,Lake Bryan
12095017701,Apopka
12095017806,Apopka
12095017807,Apopka
12117020805,Lake Mary
12095016503,University Park
12095016715,Edgewood Park
12069030104,Mt Dora
12095016504,University Park
12095016505,University Park
12069030806,Mt Dora
12069030406,Leesburg
12069031203,Outlying Lake County
12069031309,Clermont
12069031205,Outlying Lake County
12119910300,Sumterville
12119910402,Sumterville
12119910401,Sumterville
12119910601,Sumterville
12117021313,Oviedo
12117021318,Red Bug Lake
12117021320,Oviedo
12117021203,Outlying Seminole County
12117021314,Oviedo
12117021315,Oviedo
12117021316,Oviedo
12095014504,Oak Ridge
12095016731,Stoneybrook
12095017109,Lake Buena Vista
