GEOID,Submarket
48201222504,Mount Houston
48201333501,William P Hobby Airport
48201333302,William P Hobby Airport
48201350803,Pearland/Friendswood
48201221601,Mount Houston
48201250601,Humble/Westfield
48201241201,Spring
48201241105,Spring
48201350104,Pearland/Friendswood
48201220702,Mount Houston
48201341001,Nassau Bay/Seabrook
48201251903,Atascocita
48201322702,Pasadena
48201232704,Cloverleaf
48201232703,Cloverleaf
48201341102,Nassau Bay/Seabrook
48201232902,Cloverleaf
48201333204,William P Hobby Airport
48201312902,GreaterThird Ward
48201312901,GreaterThird Ward
48201350101,Pearland/Friendswood
48201350103,Pearland/Friendswood
48201210500,East End
48201221400,Mount Houston
48201210600,East End
48201210700,East End
48201313000,GreaterThird Ward
48201231100,Mount Houston
48201231300,Mount Houston
48201231500,Mount Houston
48201231600,Mount Houston
48201231700,Mount Houston
48201340900,Nassau Bay/Seabrook
48201230300,Mount Houston
48201241400,Spring
48201343100,Deer Park
48201310400,East End
48201320100,William P Hobby Airport
48201210800,East End
48201210900,East End
48201231800,Mount Houston
48201231900,Mount Houston
48201232000,Mount Houston
48201232100,Mount Houston
48201230400,Mount Houston
48201341304,Nassau Bay/Seabrook
48201211102,East End
48201341204,Nassau Bay/Seabrook
48201211501,East End
48201211502,East End
48201311002,East End
48201211301,East End
48201211101,East End
48201340701,Nassau Bay/Seabrook
48201250802,Kingwood
48201251701,Kingwood
48201250902,Kingwood
48201240803,Humble/Westfield
48201232201,Mount Houston
48201222701,Mount Houston
48201341600,Nassau Bay/Seabrook
48201310800,East End
48201233300,Cloverleaf
48201232500,Cloverleaf
48201331501,Pierce Junction
48201320902,South Houston
48201342801,Deer Park
48201232801,Cloverleaf
48201322701,Pasadena
48201253502,Baytown
48201252601,Cloverleaf
48201252602,Cloverleaf
48201241503,Humble/Westfield
48201240503,Humble/Westfield
48201222702,Mount Houston
48201250403,Atascocita
48201250801,Kingwood
48201333801,William P Hobby Airport
48201252002,Atascocita
48201240400,Humble/Westfield
48201340400,Nassau Bay/Seabrook
48201310900,East End
48201252500,Cloverleaf
48201341700,La Porte
48201321800,William P Hobby Airport
48201311200,East End
48201211000,East End
48201211200,East End
48201211400,East End
48201232600,Cloverleaf
48201251800,Atascocita
48201252800,Baytown
48201332900,William P Hobby Airport
48201254800,Baytown
48201221800,Mount Houston
48201221900,Mount Houston
48201222000,Mount Houston
48201350700,Pearland/Friendswood
48201341400,Nassau Bay/Seabrook
48201310600,East End
48201322600,Pasadena
48201310700,East End
48201231200,Mount Houston
48201222100,Mount Houston
48201222200,Mount Houston
48201222300,Mount Houston
48201211900,East End
48201211600,East End
48201211700,East End
48339694002,Conroe - east
48339694106,Conroe - east
48339692501,Porter
48339692605,Porter
48339693901,Conroe - east
48339694105,Conroe - east
48339694001,Conroe - east
48339694107,Conroe - east
48339692401,Porter
48339692402,Porter
48339692202,Porter
48339692007,Spring
48339692201,Porter
48339693104,Conroe - east
48339692304,Porter
48339692101,The Woodlands - east
48201342900,Deer Park
48201312300,GreaterThird Ward
48339693202,Conroe - east
48339693103,Conroe - east
48339693503,Conroe - east
48339693902,Conroe - east
48339692006,Spring
48339692005,The Woodlands - east
48339693904,Conroe - east
48339692301,Porter
48201332000,Pierce Junction
48201231400,Mount Houston
48201252700,Baytown
48201220100,Mount Houston
48201220200,Mount Houston
48339693001,Conroe - east
48201222800,Mount Houston
48201222900,Mount Houston
48201223100,Mount Houston
48201220300,Mount Houston
48201220400,Mount Houston
48201220500,Mount Houston
48201220600,Mount Houston
48201230100,Mount Houston
48201230200,Mount Houston
48201230500,Mount Houston
48201230600,Mount Houston
48201230700,Mount Houston
48201230800,Mount Houston
48167723700,Texas City/San Leon
48201210400,East End
48201220800,Mount Houston
48201220900,Mount Houston
48201221000,Mount Houston
48201221100,Mount Houston
48201221200,Mount Houston
48201230900,Mount Houston
48201231000,Mount Houston
48201251600,Kingwood
48201332300,Pierce Junction
48201254200,Baytown
48201252400,Cloverleaf
48201313400,GreaterThird Ward
48201313500,GreaterThird Ward
48201313600,GreaterThird Ward
48201313700,GreaterThird Ward
48201250500,Atascocita
48167724300,Galveston
48167724400,Galveston
48167724500,Galveston
48167724600,Galveston
48167724700,Galveston
48167724800,Galveston
48167725000,Galveston
48167725100,Galveston
48201253700,Baytown
48167725200,Galveston
48167723501,League City - west
48339694104,Conroe - east
48339692803,Porter
48201253800,Baytown
48201253900,Baytown
48201254000,Baytown
48201254100,Baytown
48201254300,Baytown
48201254400,Baytown
48201254600,Baytown
48201310200,East End
48201310300,East End
48201310500,East End
48339692702,Porter
48339692009,Spring
48201251000,Kingwood
48201251100,Kingwood
48201251200,Kingwood
48201251300,Kingwood
48339692302,Porter
48339693800,Conroe - east
48339693903,Conroe - east
48339692804,Porter
48339693201,Conroe - east
48339694103,Conroe - east
48339693502,Conroe - east
48339693401,Conroe - east
48339692102,The Woodlands - east
48339693501,Conroe - east
48339692701,Porter
48339692008,The Woodlands - east
48339692103,The Woodlands - east
48201321402,South Houston
48201343302,Deer Park
48201251401,Kingwood
48201334002,William P Hobby Airport
48201343700,Deer Park
48339691900,The Woodlands - east
48201232402,Cloverleaf
48201232403,Cloverleaf
48201233101,Cloverleaf
48201233003,Cloverleaf
48201232701,Cloverleaf
48201233103,Cloverleaf
48201233702,Cloverleaf
48201241101,Spring
48201333201,William P Hobby Airport
48201340301,Nassau Bay/Seabrook
48201342001,Deer Park
48167725300,Galveston
48167725400,Galveston
48167725500,Galveston
48167725600,Galveston
48167725900,Galveston
48201233001,Cloverleaf
48201233002,Cloverleaf
48201323801,Pasadena
48201323802,Pasadena
48167724101,Galveston
48039661602,Alvin
48039661601,Alvin
48201240802,Humble/Westfield
48201212500,East End
48201223002,Mount Houston
48201980100,Humble/Westfield
48339692003,The Woodlands - east
48339692802,Porter
48339692601,Porter
48167720302,Pearland/Friendswood
48471790103,Huntsville
48471790101,Huntsville
48471790102,Huntsville
48039663800,Lake Jackson - Clute
48039663900,Lake Jackson - Clute
48039664200,Freeport
48039660200,Pearland/Friendswood
48071710300,Outlying Chambers County
48071710401,Outlying Chambers County
48071710500,Outlying Chambers County
48071710100,Baytown
48039661502,Alvin
48039661501,Alvin
48471790600,Huntsville
48471790700,Huntsville
48471790800,Huntsville
48167722900,Texas City/San Leon
48167723100,Texas City/San Leon
48167723200,Texas City/San Leon
48167723300,League City - west
48167723000,Texas City/San Leon
48167720800,League City/Dickenson
48167722800,Texas City/San Leon
48167721600,League City/Dickenson
48167723800,Texas City/San Leon
48167720100,Pearland/Friendswood
48167724900,Galveston
48167720200,Pearland/Friendswood
48167722200,Texas City/San Leon
48167723600,Texas City/San Leon
48167723900,Outlying Chambers County
48167725700,Galveston
48167721800,League City/Dickenson
48167724200,Galveston
