GEOID,Submarket
12099003700,West Palm Beach - South
12099003901,West Palm Beach - South
12099004007,Palm Springs
12099004008,Palm Springs
12099004009,Palm Springs
12099004010,Palm Springs
12099004011,Palm Springs
12099004101,Palm Springs
12099004102,Palm Springs
12099005501,Lantana
12099007769,Boca Raton - West
12099007780,Wellington
12099007776,Wellington
12099007775,Wellington
12099004300,Lake Worth
12099004500,Lake Worth
12099004602,Palm Springs
12099004702,Lake Worth
12099004704,Palm Springs
12099004817,Palm Springs
12099004818,Lake Worth
12099004819,Lake Worth
12099004902,Lake Worth
12099004903,Lake Worth
12099004904,Lake Worth
12099005000,Lake Worth
12099005102,Lake Worth
12099005203,Lake Worth
12099005204,Lake Worth
12099005300,Lake Worth
12099005502,Lantana
12099005601,Boynton Beach
12099005807,Lantana
12099004815,Palm Springs
12099004816,Palm Springs
12099005602,Boynton Beach
12099005810,Boynton Beach
12099005811,Boynton Beach
12099005813,Boynton Beach
12099005814,Lantana
12099005917,Lantana
12099005922,Boynton Beach
12099005937,Delray Beach
12099005916,Lantana
12099005918,Lantana
12099005921,Boynton Beach
12099005933,Delray Beach
12099005934,Delray Beach
12099005936,Delray Beach
12099005952,Boynton Beach
12099006005,Boynton Beach
12099005923,Boynton Beach
12099005926,Boynton Beach
12099005931,Delray Beach
12099006501,Delray Beach
12099006006,Boynton Beach
12099006008,Boynton Beach
12099006012,Boynton Beach
12099006100,Boynton Beach
12099006201,Boynton Beach
12099006203,Boynton Beach
12099006502,Delray Beach
12099006602,Delray Beach
12099006604,Delray Beach
12099005946,Lantana
12099005938,Delray Beach
12099005939,Delray Beach
12099005945,Lantana
12099005947,Boynton Beach
12099005949,Boynton Beach
12099006010,Boynton Beach
12099005950,Boynton Beach
12099005954,Boynton Beach
12099005955,Delray Beach
12099006011,Boynton Beach
12099006202,Boynton Beach
12099006401,Delray Beach
12099003512,West Palm Beach - Central
12099000218,Palm Beach Gardens
12099004204,Palm Springs
12099005958,Delray Beach
12099007847,Palm Beach Gardens
12099007421,Boca Raton - East
12099007619,Boca Raton - East
12099007620,Boca Raton - East
12099007012,Boca Raton - West
12099005413,Lake Worth
12099000513,Riviera Beach
12099001920,West Palm Beach - West
12099005704,Boynton Beach
12099005703,Boynton Beach
12099003513,West Palm Beach - Central
12099007622,Boca Raton - West
12099003514,West Palm Beach - South
12099007841,Wellington
12099007624,Boca Raton - West
12099007205,Boca Raton - East
12099004206,Palm Springs
12099007848,Wellington
12099007846,Palm Beach Gardens
12099007845,Wellington
12099007843,West Palm Beach - West
12099007915,Palm Beach Gardens
12099007842,West Palm Beach - West
12099001921,West Palm Beach - West
12099001919,West Palm Beach - West
12099001918,West Palm Beach - West
12099007840,Wellington
12099007774,Delray Beach
12099000221,Jupiter
12099004820,Lake Worth
12099004821,Lake Worth
12099005960,Lantana
12099004205,Palm Springs
12099007770,Wellington
12099000216,Jupiter
12099007766,Boca Raton - West
12099007917,Outlying Palm Beach County
12099007204,Boca Raton - East
12099006302,Boynton Beach
12099000512,Riviera Beach
12099007208,Boca Raton - East
12099007849,Wellington
12099005959,Delray Beach
12099003802,West Palm Beach - South
12099007918,Palm Beach Gardens
12099004822,Lake Worth
12099000220,Jupiter
12099004207,Palm Springs
12099004823,Lake Worth
12099005821,Boynton Beach
12099002703,West Palm Beach - Central
12099000805,Palm Beach Gardens
12099007914,Palm Beach Gardens
12099005957,Delray Beach
12099006606,Boynton Beach
12099006607,Delray Beach
12099005820,Lantana
12099006301,Boynton Beach
12099007623,Boca Raton - West
12099003801,West Palm Beach - South
12099005819,Lantana
12099005818,Boynton Beach
12099002702,West Palm Beach - South
12099007621,Boca Raton - West
12099007013,Boca Raton - West
12099000217,Jupiter
12099000103,Jupiter
12099007916,Outlying Palm Beach County
12099007913,Palm Beach Gardens
